ID,Formula,Bulk,Mo,Nb,Ta,Ti,V,W,Zr
7426,Zr45Ta23Nb45V15,128.836196,0,45,23,0,15,0,45
9787,Zr60Ta15Ti30W23,116.851635,0,0,15,30,0,23,60
8655,Zr30Nb23V15Mo30W30,178.877422,30,23,0,0,15,30,30
10465,Ta23Ti15Nb30W60,221.997697,0,30,23,15,0,60,0
5371,Zr30Ta15Ti45Nb15W23,131.622286,0,15,15,45,0,23,30
10233,Ti15Nb113,160.696111,0,113,0,15,0,0,0
860,Zr15Ta38Nb30V15W30,185.439024,0,30,38,0,15,30,15
1528,Zr45Ta30Nb15V38,125.822238,0,15,30,0,38,0,45
3240,Ta15Nb23V30Mo45W15,218.91715,45,23,15,0,30,15,0
3624,Ta15Ti30Nb15V15Mo30W23,193.892228,30,15,15,30,15,23,0
11785,Ta45Ti53V30,144.298397,0,0,45,53,30,0,0
4098,Zr30Nb30V15Mo15W38,175.968468,15,30,0,0,15,38,30
11771,Zr30Ti53Mo45,132.676399,45,0,0,53,0,0,30
1341,Zr45Ta15Ti30V15W23,125.155058,0,0,15,30,15,23,45
7042,Zr15Ti15Nb30V45W23,160.904624,0,30,0,15,45,23,15
6732,Ta23Ti45Mo15W45,195.706996,15,0,23,45,0,45,0
8231,Nb45V30Mo23W30,214.674979,23,45,0,0,30,30,0
6509,Ti53Nb30V30W15,148.806193,0,30,0,53,30,15,0
1517,Ta30V38Mo15W45,232.658314,15,0,30,0,38,45,0
3072,Zr30Ti53W45,141.758352,0,0,0,53,0,45,30
5385,Ta15Ti53V15Mo15W30,173.654811,15,0,15,53,15,30,0
4257,Ta45Ti15Nb30V15Mo23,185.309117,23,30,45,15,15,0,0
11924,Nb30Mo53W45,247.589336,53,30,0,0,0,45,0
1970,Zr15Nb15V38Mo15W45,202.589725,15,15,0,0,38,45,15
1180,Zr38Ta90,146.513471,0,0,90,0,0,0,38
5188,Zr15Ta30Nb30V15Mo15W23,187.332231,15,30,30,0,15,23,15
7421,Zr45V23Mo45W15,155.706785,45,0,0,0,23,15,45
4892,Ta30Ti15Nb15Mo53W15,215.704868,53,15,30,15,0,15,0
6993,Ti45Nb23Mo30W30,186.531453,30,23,0,45,0,30,0
3247,Ta23Ti15V30Mo45W15,210.298813,45,0,23,15,30,15,0
4096,Zr30Ti15Nb30V38Mo15,135.991261,15,30,0,15,38,0,30
8035,Zr38Nb15V30W45,162.676196,0,15,0,0,30,45,38
258,Zr30Ta38Nb15W45,182.081568,0,15,38,0,0,45,30
3885,Zr53Ti45Nb15V15,102.166209,0,15,0,45,15,0,53
1510,Zr45Ti38Nb30Mo15,113.994517,15,30,0,38,0,0,45
10668,Zr30Ta15Ti45Mo23W15,137.541627,23,0,15,45,0,15,30
2957,Zr38Ta30Ti30V30,119.983187,0,0,30,30,30,0,38
10496,Ta23Nb15W90,269.267881,0,15,23,0,0,90,0
11118,Zr23Ta45V15Mo45,179.125239,45,0,45,0,15,0,23
6735,Zr45Ta23V45Mo15,130.884111,15,0,23,0,45,0,45
11544,Ta30Ti15V30Mo15W38,213.638102,15,0,30,15,30,38,0
9789,Zr60Ti15V30W23,118.593973,0,0,0,15,30,23,60
5382,Zr30Ti53Nb15V15Mo15,116.523731,15,15,0,53,15,0,30
9113,Zr23Ti30Nb15V30Mo15W15,144.997448,15,15,0,30,30,15,23
7419,Zr45Ti23V15Mo45,132.476826,45,0,0,23,15,0,45
8451,Ta45Ti23V15Mo45,193.164938,45,0,45,23,15,0,0
8469,Zr15Ti45Nb45W23,142.230856,0,45,0,45,0,23,15
604,Ta30Ti30Nb23V30Mo15,165.377281,15,23,30,30,30,0,0
10650,Ta15Ti23Nb15V60W15,172.791793,0,15,15,23,60,15,0
10802,Zr30Ta15Ti23V45W15,134.742009,0,0,15,23,45,15,30
2153,Ti30V53W45,194.007262,0,0,0,30,53,45,0
11782,Nb45V53W30,199.331084,0,45,0,0,53,30,0
3075,Zr30Ta15Ti15Nb15V15Mo38,150.820255,38,15,15,15,15,0,30
8836,Nb68V60,171.562578,0,68,0,0,60,0,0
1984,Zr30Ta23Ti45Nb15Mo15,126.457803,15,15,23,45,0,0,30
11312,Zr15Ti15V98,142.703998,0,0,0,15,98,0,15
7841,Nb15Mo30W83,275.879277,30,15,0,0,0,83,0
856,Zr15Ti38V15Mo30W30,170.939576,30,0,0,38,15,30,15
8697,Zr30Ta38Ti15Nb15Mo15W15,154.652162,15,15,38,15,0,15,30
2359,Zr15Ta23Ti45V30W15,139.432463,0,0,23,45,30,15,15
1722,Zr23Ta15Ti15Nb75,140.184093,0,75,15,15,0,0,23
4062,Zr23Nb45V45Mo15,150.184404,15,45,0,0,45,0,23
2395,Zr23Ti60V15W30,131.428045,0,0,0,60,15,30,23
5518,Ti53Mo60W15,188.041659,60,0,0,53,0,15,0
7045,Ta53Ti15Nb15Mo30W15,203.275689,30,15,53,15,0,15,0
9745,Ta45Ti68V15,136.724536,0,0,45,68,15,0,0
5376,Ta53Ti15Nb15Mo15W30,208.310961,15,15,53,15,0,30,0
8663,Zr30Ta23Ti15Nb30W30,155.003365,0,30,23,15,0,30,30
5715,Zr15Ti30Nb15V30Mo15W23,161.530621,15,15,0,30,30,23,15
5144,Ta23Ti30Nb30Mo15W30,191.556851,15,30,23,30,0,30,0
4268,Zr15Ta30Ti45V15Mo23,143.862898,23,0,30,45,15,0,15
3871,Ta45V15Mo15W53,239.854056,15,0,45,0,15,53,0
7089,Zr30Ta30Ti23Nb30W15,142.529802,0,30,30,23,0,15,30
8809,Zr75Nb23V30,102.700359,0,23,0,0,30,0,75
3429,Zr15Nb30V68Mo15,161.194761,15,30,0,0,68,0,15
3081,Ta15Ti30Nb23V45Mo15,163.126074,15,23,15,30,45,0,0
6507,Zr15Ta53Nb30V30,162.21699,0,30,53,0,30,0,15
8207,Zr45Ta23Nb60,130.628561,0,60,23,0,0,0,45
5940,Zr60Ta15Ti15Nb23W15,118.392981,0,23,15,15,0,15,60
6369,Zr15Ta15V53W45,196.403142,0,0,15,0,53,45,15
9577,Zr23Ta15Ti30W60,177.309419,0,0,15,30,0,60,23
9321,Zr38Ti45Nb45,111.870319,0,45,0,45,0,0,38
5978,Zr15Ta90Ti23,155.230045,0,0,90,23,0,0,15
11588,Zr15Ti45Nb15V38W15,135.99046,0,15,0,45,38,15,15
7277,Zr23Ta15Ti15Nb30V30Mo15,144.517684,15,30,15,15,30,0,23
6967,Zr15Ta30V53Mo30,176.039042,30,0,30,0,53,0,15
9583,Ta15Nb30V15Mo23W45,233.357392,23,30,15,0,15,45,0
7613,Nb98Mo30,189.477346,30,98,0,0,0,0,0
11749,Zr60Ta15Nb15V38,113.597945,0,15,15,0,38,0,60
11120,Ti45V15Mo45W23,191.120095,45,0,0,45,15,23,0
6197,Zr15Nb38V60Mo15,160.442618,15,38,0,0,60,0,15
5520,V53Mo60W15,231.710875,60,0,0,0,53,15,0
2705,Zr53Ti30Nb30Mo15,113.030558,15,30,0,30,0,0,53
11776,Ta53Nb45V30,184.46217,0,45,53,0,30,0,0
8831,V60Mo68,222.199964,68,0,0,0,60,0,0
2537,Ta53V60W15,198.054545,0,0,53,0,60,15,0
2361,Ta30Ti23Nb15Mo60,199.885448,60,15,30,23,0,0,0
7879,Ti15Nb15V23Mo60W15,215.449915,60,15,0,15,23,15,0
436,Ta23Ti45Nb30Mo30,163.463811,30,30,23,45,0,0,0
52,Ti45V15Mo53W15,188.163449,53,0,0,45,15,15,0
5712,Zr15Ta30Ti30Nb15V23Mo15,147.851242,15,15,30,30,23,0,15
260,Zr30Ti38Nb15V45,116.651256,0,15,0,38,45,0,30
851,Zr15Nb38V15Mo30W30,199.849531,30,38,0,0,15,30,15
2508,Zr15Ta15Ti60V23W15,131.84333,0,0,15,60,23,15,15
3411,Zr15Ta30Ti15Nb30V15W23,168.23337,0,30,30,15,15,23,15
1983,Ta23Ti45Nb15Mo15W30,180.704997,15,15,23,45,0,30,0
9319,Ti45Nb45V38,142.226589,0,45,0,45,38,0,0
7248,Zr15Ti30Nb60W23,153.889657,0,60,0,30,0,23,15
5947,Zr45Ta15Nb23V15Mo15W15,145.940349,15,23,15,0,15,15,45
5913,Zr23Ti30Nb30V30W15,136.612768,0,30,0,30,30,15,23
8200,Zr45Ti23Mo60,143.271856,60,0,0,23,0,0,45
8032,Ti30Nb15V45W38,186.057726,0,15,0,30,45,38,0
3623,Zr30Ta15Ti38V30W15,127.273569,0,0,15,38,30,15,30
2138,Ta53Nb30V45,184.351232,0,30,53,0,45,0,0
6351,Zr15Ta53Mo15W45,213.908189,15,0,53,0,0,45,15
8066,Zr15Ta45Nb15W53,208.653332,0,15,45,0,0,53,15
8664,Zr30Ta23Nb30V15W30,162.647513,0,30,23,0,15,30,30
5779,Ti15Nb75Mo23W15,190.070401,23,75,0,15,0,15,0
3278,Ti30Nb60W38,184.321367,0,60,0,30,0,38,0
11923,Nb30V45Mo53,208.85217,53,30,0,0,45,0,0
4439,Zr60V53W15,115.912571,0,0,0,0,53,15,60
10805,Nb30V53Mo45,203.986861,45,30,0,0,53,0,0
10006,Zr38Ta15Ti15V15Mo15W30,153.893462,15,0,15,15,15,30,38
409,Zr38Ta60Mo15W15,160.152292,15,0,60,0,0,15,38
805,Ti60Nb45V23,134.819648,0,45,0,60,23,0,0
9584,Zr45Ta15Nb30V15Mo23,137.925064,23,30,15,0,15,0,45
39,Zr15Ta15Nb45Mo53,191.258184,53,45,15,0,0,0,15
3849,Zr23Ta30Ti45Mo15W15,143.869973,15,0,30,45,0,15,23
4499,Zr15Ta38Ti15Nb15W45,189.582992,0,15,38,15,0,45,15
1174,Nb90V38,170.682373,0,90,0,0,38,0,0
2198,Zr30Ta45Ti15V23W15,146.444788,0,0,45,15,23,15,30
2950,Zr38Ta30Nb30V30,133.431645,0,30,30,0,30,0,38
8402,Zr15Ti60V30Mo23,130.469136,23,0,0,60,30,0,15
5349,Zr38Ta15Ti15Nb30Mo15W15,145.073116,15,30,15,15,0,15,38
2904,Ta30Ti38Nb15V30Mo15,159.867301,15,15,30,38,30,0,0
4634,Ti15Nb23V15W75,232.798966,0,23,0,15,15,75,0
10462,Zr60Ti23Mo30W15,124.919501,30,0,0,23,0,15,60
3876,Zr53Ti45Mo15W15,114.309862,15,0,0,45,0,15,53
9917,Ti83V45,122.187318,0,0,0,83,45,0,0
10851,Zr15Ta53V30Mo15W15,184.408753,15,0,53,0,30,15,15
3882,Zr53Ta45Nb15V15,125.748336,0,15,45,0,15,0,53
8690,Zr15Ta15Ti30Nb15Mo15W38,178.305044,15,15,15,30,0,38,15
7283,Ta15Ti30Nb15V15Mo23W30,195.137345,23,15,15,30,15,30,0
4895,Zr15Ta30Nb15V15Mo53,192.236777,53,15,30,0,15,0,15
8254,Ta23Ti45V30W30,171.359236,0,0,23,45,30,30,0
1346,Nb45Mo15W68,249.622704,15,45,0,0,0,68,0
1379,Zr15Ta30Ti23Nb15V30Mo15,152.490399,15,15,30,23,30,0,15
6994,Zr30Ti45Nb23Mo30,127.520662,30,23,0,45,0,0,30
9114,Zr23Ta15Ti30V30Mo15W15,147.850111,15,0,15,30,30,15,23
4250,Zr23Ti45V15Mo15W30,149.664667,15,0,0,45,15,30,23
7678,Zr30Nb45V30W23,153.034131,0,45,0,0,30,23,30
6538,Zr45Ta15Ti15V15W38,142.200184,0,0,15,15,15,38,45
4406,Ti60Nb15Mo53,164.95616,53,15,0,60,0,0,0
294,Ti45Nb30V23W30,165.489452,0,30,0,45,23,30,0
99,Zr15Ti23Nb15V30Mo45,165.596571,45,15,0,23,30,0,15
11379,Ta30Ti15Nb15V53W15,181.621541,0,15,30,15,53,15,0
10234,Nb113V15,167.426834,0,113,0,0,15,0,0
8456,Zr15Ta45Mo45W23,212.33823,45,0,45,0,0,23,15
6163,Zr60Nb15Mo30W23,143.366079,30,15,0,0,0,23,60
4861,Ti60Nb15Mo38W15,167.701662,38,15,0,60,0,15,0
1948,Zr23Ti45Nb15Mo30W15,145.931188,30,15,0,45,0,15,23
8630,Zr15V23Mo75W15,218.079486,75,0,0,0,23,15,15
11977,Ta38Ti15Nb15W60,225.206815,0,15,38,15,0,60,0
6960,Nb30V53Mo30W15,207.594485,30,30,0,0,53,15,0
6598,Ta15Ti15V15Mo38W45,233.385979,38,0,15,15,15,45,0
10099,Zr23Ta15V30Mo45W15,186.793371,45,0,15,0,30,15,23
9326,Ta45Ti45W38,182.378077,0,0,45,45,0,38,0
9386,Ta38Ti15V15W60,224.716484,0,0,38,15,15,60,0
7812,Zr15Ta15Ti23Nb60V15,142.261676,0,60,15,23,15,0,15
9742,Nb45V68W15,186.82221,0,45,0,0,68,15,0
9928,Ti15Nb38Mo45W30,217.316197,45,38,0,15,0,30,0
1977,Zr15Ta15Ti38Nb15V45,132.731799,0,15,15,38,45,0,15
10039,Ti98V15W15,122.883388,0,0,0,98,15,15,0
9988,Ta15Ti53V15W45,177.88857,0,0,15,53,15,45,0
9570,Zr23Ta30Nb15W60,201.654679,0,15,30,0,0,60,23
7846,Zr83Ta15Mo30,113.59514,30,0,15,0,0,0,83
5120,Zr53Ta45V15W15,133.669584,0,0,45,0,15,15,53
8636,Zr15Ta23Nb75W15,170.939651,0,75,23,0,0,15,15
4650,Nb30V45Mo38W15,212.433495,38,30,0,0,45,15,0
3011,Zr30Ta60Mo38,172.200563,38,0,60,0,0,0,30
7028,Zr15Ta45Nb15Mo30W23,201.141579,30,15,45,0,0,23,15
6751,Ta15Ti23V45W45,201.890634,0,0,15,23,45,45,0
3647,Ta38Nb30V60,181.845704,0,30,38,0,60,0,0
4234,Zr15Ti83W30,128.489552,0,0,0,83,0,30,15
4006,Zr15Ti15Nb15Mo23W60,212.666723,23,15,0,15,0,60,15
1580,Zr15Ta15Ti30Nb15V15W38,166.637746,0,15,15,30,15,38,15
1110,Ta60Ti30Nb23Mo15,171.766432,15,23,60,30,0,0,0
10634,Zr23Ta15Ti15V60W15,146.153267,0,0,15,15,60,15,23
9522,Zr30Ta60V15W23,167.135806,0,0,60,0,15,23,30
694,Ti15Nb23V15Mo60W15,215.150358,60,23,0,15,15,15,0
2795,Zr15Ta23Nb30V30W30,181.777115,0,30,23,0,30,30,15
7814,Zr15Ta15Nb60V23W15,169.343771,0,60,15,0,23,15,15
1574,Ta30Ti15Nb15V38Mo15W15,190.865337,15,15,30,15,38,15,0
8252,Zr30Ti45Nb23W30,134.280921,0,23,0,45,0,30,30
10250,Zr45Ta38Nb15Mo30,146.246017,30,15,38,0,0,0,45
3488,Zr15Ta15Ti23V45Mo30,157.223007,30,0,15,23,45,0,15
11382,Zr15Ta30Nb15V15W53,205.273583,0,15,30,0,15,53,15
1746,Zr30Ta15Nb38V15Mo30,155.603794,30,38,15,0,15,0,30
7683,Zr30Ti45V30W23,127.401972,0,0,0,45,30,23,30
9719,Zr30Ta15Ti23Nb15V30W15,136.613725,0,15,15,23,30,15,30
11971,Zr60Ta38Mo15W15,136.314771,15,0,38,0,0,15,60
10406,Zr15Ta15Ti30V15Mo30W23,174.656333,30,0,15,30,15,23,15
1322,Ta15Ti23Nb30Mo15W45,208.874265,15,30,15,23,0,45,0
9380,Zr60Ta15Nb38V15,115.774777,0,38,15,0,15,0,60
5782,Zr15Nb75V15Mo23,164.133495,23,75,0,0,15,0,15
5129,Zr45Ti30Nb15V15Mo23,120.319937,23,15,0,30,15,0,45
9973,Zr45Ta53Mo15W15,152.475919,15,0,53,0,0,15,45
3475,Zr15Ti15Nb30V15W53,188.27092,0,30,0,15,15,53,15
2768,Zr23Ta75Ti30,140.137028,0,0,75,30,0,0,23
3223,Zr15Nb15V68Mo15W15,173.478529,15,15,0,0,68,15,15
6107,Ta15Nb23V30W60,233.198236,0,23,15,0,30,60,0
6563,Zr23Ta15Ti45Nb15W30,142.913904,0,15,15,45,0,30,23
803,Ta60Nb45W23,202.975145,0,45,60,0,0,23,0
6335,Zr30Ti23V60W15,130.258278,0,0,0,23,60,15,30
4462,Zr30Ta30Ti45Nb23,121.318169,0,23,30,45,0,0,30
10062,Zr15Ti23Nb15V45W30,160.841128,0,15,0,23,45,30,15
8060,Zr15V45Mo15W53,211.945291,15,0,0,0,45,53,15
2305,Zr30Ta15Ti38Nb15V15Mo15,126.103206,15,15,15,38,15,0,30
452,Ti30V23Mo30W45,213.815469,30,0,0,30,23,45,0
2902,Zr30Ti15Nb15V38W30,148.633058,0,15,0,15,38,30,30
10259,Zr45Ta15Ti38Mo30,122.946243,30,0,15,38,0,0,45
6758,Ta15Nb15Mo30W68,265.28436,30,15,15,0,0,68,0
464,Zr45Ti30Nb30W23,125.157793,0,30,0,30,0,23,45
4659,Ti30V45Mo38W15,190.712,38,0,0,30,45,15,0
11516,Zr15Ti15Nb30V30Mo23W15,168.494021,23,30,0,15,30,15,15
8404,Zr15V60Mo23W30,196.14674,23,0,0,0,60,30,15
6793,Ta60Nb30Mo23W15,209.957993,23,30,60,0,0,15,0
2101,Ta60Ti15Nb23V15Mo15,182.818229,15,23,60,15,15,0,0
11724,Zr15Ta15Ti15Nb38V15W30,171.609514,0,38,15,15,15,30,15
10857,Zr15Ti53Nb15V30W15,133.482162,0,15,0,53,30,15,15
11186,Ti15Nb45V53W15,175.838132,0,45,0,15,53,15,0
11529,Zr15Ta45Ti15Nb15Mo15W23,181.167925,15,15,45,15,0,23,15
8094,Zr15Ta60Nb23Mo30,183.945721,30,23,60,0,0,0,15
7641,Zr23Ta15Ti30Nb30V15W15,139.709091,0,30,15,30,15,15,23
3671,Ti45Nb15Mo53W15,188.207191,53,15,0,45,0,15,0
3018,Ta60Ti30Nb38,163.185191,0,38,60,30,0,0,0
9146,Zr23Ti30Nb45V15Mo15,134.919395,15,45,0,30,15,0,23
669,Ti30V30Mo45W23,202.573471,45,0,0,30,30,23,0
10868,Zr15Ta15Ti15Nb23Mo15W45,195.355304,15,23,15,15,0,45,15
0,Mo128,263.972659,128,0,0,0,0,0,0
7473,Ta15Ti45Nb30Mo15W23,172.477879,15,30,15,45,0,23,0
4833,Ta15Ti38Nb30V15Mo30,167.075649,30,30,15,38,15,0,0
1119,Zr30Nb23Mo15W60,198.829555,15,23,0,0,0,60,30
5324,Zr15Ta15Nb30Mo45W23,206.220404,45,30,15,0,0,23,15
9710,Zr15Ta45Ti53W15,140.244549,0,0,45,53,0,15,15
11985,Zr60Nb15V38W15,119.045903,0,15,0,0,38,15,60
2591,Zr15Ta23Ti15V15Mo30W30,191.353764,30,0,23,15,15,30,15
3824,Zr30Ta45Ti15V38,135.760436,0,0,45,15,38,0,30
11340,Zr15Ta15Nb15V45Mo38,178.659589,38,15,15,0,45,0,15
9374,Zr60Ti15Mo38W15,130.435382,38,0,0,15,0,15,60
6303,Ta15Nb60Mo23W30,217.670048,23,60,15,0,0,30,0
8609,Zr45Ti38Nb15V15W15,115.432606,0,15,0,38,15,15,45
6131,Zr45Ta15Ti45Mo23,115.989629,23,0,15,45,0,0,45
656,Zr23Ta30Nb30Mo45,177.952442,45,30,30,0,0,0,23
3027,Zr30Nb38W60,187.956297,0,38,0,0,0,60,30
1784,Ta45Ti30Nb30V23,159.711563,0,30,45,30,23,0,0
1925,Ta83Nb45,193.269477,0,45,83,0,0,0,0
6932,Zr15Ta23V30Mo60,195.552279,60,0,23,0,30,0,15
5116,Zr53Nb45V15W15,126.864047,0,45,0,0,15,15,53
1589,Zr15Ta15Ti45Nb23V15Mo15,136.155488,15,23,15,45,15,0,15
5915,Ta15Ti15Nb23V15Mo30W30,211.019684,30,23,15,15,15,30,0
11172,Zr15Ta15Ti53Mo45,149.781183,45,0,15,53,0,0,15
7017,Zr30Nb30V23W45,171.928521,0,30,0,0,23,45,30
4692,Zr23Ta15V75Mo15,152.302647,15,0,15,0,75,0,23
804,Zr23Ta60Nb45,157.761338,0,45,60,0,0,0,23
8299,Zr30Ti23Nb15V15W45,156.760551,0,15,0,23,15,45,30
4037,Zr15Ti15Mo23W75,227.83901,23,0,0,15,0,75,15
11976,Ta38Ti15Nb15V60,169.537816,0,15,38,15,60,0,0
10605,Zr45Ti15Nb15V38W15,124.245189,0,15,0,15,38,15,45
10430,Nb90V15W23,190.93692,0,90,0,0,15,23,0
497,Ti15Nb30Mo23W60,233.977602,23,30,0,15,0,60,0
3685,Zr15V15Mo53W45,231.54598,53,0,0,0,15,45,15
10098,Zr23Ta15Ti30Mo45W15,168.987311,45,0,15,30,0,15,23
10054,Zr15Ta23Ti45V30Mo15,136.260339,15,0,23,45,30,0,15
2565,Zr23Ta60V30Mo15,162.75158,15,0,60,0,30,0,23
8631,Ta23Ti15Nb75V15,167.370817,0,75,23,15,15,0,0
7225,Ti23Nb30Mo60W15,207.32069,60,30,0,23,0,15,0
4834,Ta15Ti38Nb30Mo30W15,180.310896,30,30,15,38,0,15,0
1770,Zr23Ti30Nb45Mo30,144.542032,30,45,0,30,0,0,23
6760,Ti15Nb15V68Mo30,184.169272,30,15,0,15,68,0,0
5572,Zr45Nb45V15W23,138.419858,0,45,0,0,15,23,45
9989,Zr45Ta15Ti53V15,100.180126,0,0,15,53,15,0,45
10266,Zr45V15Mo30W38,166.481561,30,0,0,0,15,38,45
8897,Zr60Ta15Ti53,96.506937,0,0,15,53,0,0,60
9945,Zr30Ta38Ti15Nb45,137.833222,0,45,38,15,0,0,30
9179,Zr30V30Mo30W38,186.189722,30,0,0,0,30,38,30
1545,Ta45V60Mo23,197.267457,23,0,45,0,60,0,0
232,Zr53Ti15V15W45,138.774876,0,0,0,15,15,45,53
1126,Ti23V60Mo15W30,197.083978,15,0,0,23,60,30,0
6555,Zr23Nb15V45Mo15W30,177.148876,15,15,0,0,45,30,23
4498,Zr15Ta38Ti15Nb15V45,149.43352,0,15,38,15,45,0,15
5740,Nb15V68W45,218.058657,0,15,0,0,68,45,0
3443,Zr15Ta30Ti68Nb15,121.117,0,15,30,68,0,0,15
5586,Zr30Nb45V15Mo38,157.959358,38,45,0,0,15,0,30
8863,Zr30Ti15V38Mo30W15,154.683979,30,0,0,15,38,15,30
5912,Zr23Ta30Nb30V30W15,160.799397,0,30,30,0,30,15,23
10292,Ta45Ti15V15Mo23W30,213.287374,23,0,45,15,15,30,0
10850,Zr15Ta53Ti30Mo15W15,165.374481,15,0,53,30,0,15,15
2905,Ta30Ti38Nb15Mo15W30,186.541889,15,15,30,38,0,30,0
2139,Ta53Nb30W45,222.328247,0,30,53,0,0,45,0
2757,Ta30Nb75V23,178.482597,0,75,30,0,23,0,0
4666,Ta30Nb38V45W15,190.876787,0,38,30,0,45,15,0
1314,Zr45Ti30V23Mo15W15,124.172015,15,0,0,30,23,15,45
8067,Ti45Nb15V53W15,153.312887,0,15,0,45,53,15,0
7487,Ta30Ti15Nb15V45W23,188.235594,0,15,30,15,45,23,0
38,Ta15Nb45Mo53W15,221.555405,53,45,15,0,0,15,0
4008,Ta15Ti15V60Mo23W15,196.759318,23,0,15,15,60,15,0
6599,Zr45Ta15Ti15V15Mo38,135.158349,38,0,15,15,15,0,45
7813,Zr15Ta15Ti23Nb60W15,154.761189,0,60,15,23,0,15,15
7679,Ta45Ti30V23W30,184.804595,0,0,45,30,23,30,0
8403,Zr15Ti60Mo23W30,154.850625,23,0,0,60,0,30,15
8255,Zr30Ta23Ti45V30,118.395278,0,0,23,45,30,0,30
9387,Zr60Ta38Ti15V15,112.746454,0,0,38,15,15,0,60
4202,Ti15Nb30Mo83,214.56271,83,30,0,15,0,0,0
4454,Zr30Ta30V45Mo23,151.905509,23,0,30,0,45,0,30
10408,Ta23Nb15Mo90,234.185189,90,15,23,0,0,0,0
2333,Ta15Ti45Nb38V15W15,156.437418,0,38,15,45,15,15,0
4453,Ta30V45Mo23W30,224.044501,23,0,30,0,45,30,0
2562,Ta60Ti30Mo15W23,192.610325,15,0,60,30,0,23,0
7222,Ta23Nb30Mo60W15,231.659969,60,30,23,0,0,15,0
6935,Zr15Ti23V30Mo60,175.049089,60,0,0,23,30,0,15
8093,Ta60Nb23Mo30W15,214.635058,30,23,60,0,0,15,0
4030,Ta15Ti75Mo23W15,151.018303,23,0,15,75,0,15,0
11347,Zr15Ta15Ti15V45Mo38,168.199893,38,0,15,15,45,0,15
3649,Zr60Ta38Nb30,119.878263,0,30,38,0,0,0,60
3215,Ta68Ti15Nb15Mo15W15,197.672332,15,15,68,15,0,15,0
10053,Ta23Ti45V30Mo15W15,167.505083,15,0,23,45,30,15,0
3823,Ta45Ti15V38W30,198.35695,0,0,45,15,38,30,0
4205,Zr15Nb30Mo83,205.945828,83,30,0,0,0,0,15
9141,Zr23Ta30Ti15Nb45Mo15,149.759332,15,45,30,15,0,0,23
9373,Zr60Ti15V15Mo38,119.980427,38,0,0,15,15,0,60
2596,Zr23Ta45Nb15Mo45,180.95604,45,15,45,0,0,0,23
1777,Ta45V30Mo30W23,223.505401,30,0,45,0,30,23,0
9525,Ta38Ti15Nb30Mo30W15,200.796605,30,30,38,15,0,15,0
11378,Zr15Ti30V15Mo15W53,188.789438,15,0,0,30,15,53,15
6136,Zr45Ti15V45Mo23,123.191142,23,0,0,15,45,0,45
6767,Ta15Ti15Mo30W68,251.082182,30,0,15,15,0,68,0
1922,V83Mo45,209.097623,45,0,0,0,83,0,0
1748,Ti15Nb38V15Mo30W30,208.334521,30,38,0,15,15,30,0
5778,Ti15Nb75V15Mo23,174.453479,23,75,0,15,15,0,0
8890,Ti53Nb15W60,188.830052,0,15,0,53,0,60,0
3020,Ta60Nb38W30,208.313669,0,38,60,0,0,30,0
6109,Zr60Ta15Nb23W30,135.507129,0,23,15,0,0,30,60
11982,Ti38Nb15V15W60,199.771357,0,15,0,38,15,60,0
9717,Zr30Ti23Nb15V30Mo15W15,140.904137,15,15,0,23,30,15,30
10261,Zr45Ta15V38Mo30,135.76604,30,0,15,0,38,0,45
3676,Ta15Ti45V15Mo53,177.972021,53,0,15,45,15,0,0
1542,Nb45Mo23W60,246.949306,23,45,0,0,0,60,0
5575,Zr45Ta45Ti15W23,140.124571,0,0,45,15,0,23,45
1121,Ta23Ti60Mo15W30,170.95768,15,0,23,60,0,30,0
10602,Zr45Ta15Ti38Nb15V15,110.663236,0,15,15,38,15,0,45
490,Zr15Ti45Nb15V30W23,141.378257,0,15,0,45,30,23,15
2106,Zr15Ta60Nb23Mo15W15,186.614042,15,23,60,0,0,15,15
2334,Zr15Ta15Ti45Nb38V15,130.64402,0,38,15,45,15,0,15
3212,Zr23Ti30Nb45V15W15,139.698847,0,45,0,30,15,15,23
8058,Zr15Ti45V53Mo15,134.334399,15,0,0,45,53,0,15
3444,Ta30Nb15V68W15,193.016829,0,15,30,0,68,15,0
1384,Zr15Ta15Ti30Nb15V23W30,159.041124,0,15,15,30,23,30,15
651,Zr15Ta15Ti15V15Mo45W23,193.413439,45,0,15,15,15,23,15
4661,Zr15Ti30Mo38W45,197.182948,38,0,0,30,0,45,15
5111,Zr53Ta15Nb45V15,120.466583,0,45,15,0,15,0,53
4292,Zr30Ta15V60Mo23,149.378061,23,0,15,0,60,0,30
5323,Zr15Ta15Nb30V23Mo45,183.484663,45,30,15,0,23,0,15
7417,Zr45Ta23Mo45W15,164.486117,45,0,23,0,0,15,45
10295,Zr30Ta45V15Mo23W15,169.847219,23,0,45,0,15,15,30
8864,Ta15Ti38Nb30V15W30,173.238228,0,30,15,38,15,30,0
5516,Zr15Ta53Mo60,201.905332,60,0,53,0,0,0,15
7474,Zr23Ta15Ti45Nb30Mo15,130.198056,15,30,15,45,0,0,23
11723,Zr15Ta15Ti15V15Mo38W30,196.670171,38,0,15,15,15,30,15
3285,Zr38Ta60Ti30,123.136827,0,0,60,30,0,0,38
10692,Zr30Ta15Mo38W45,202.997337,38,0,15,0,0,45,30
6304,Zr30Ta15Nb60Mo23,154.718119,23,60,15,0,0,0,30
